503.14
453.46
369.5
373.58
325.16
335.53
345.91
381.29
524.06
899.37
1337.26
1477.99
1556.6
1509.9
1446.85
1183.33
949.53
848.11
886.79
1005.03
1194.97
1170.75
1026.41
707.55
385.72
360.58
327.48
354.21
371.08
427.73
751.87
1034.32
1108.95
1092.87
1034.16
1043.07
1157.64
1201.08
967.48
929.45
882.19
920.06
1212.85
1339.04
1341.11
1311.19
1097.97
835.89
401.11
339.67
334.25
314.2
360.68
490.24
766.4
1096.67
1087.28
984.94
1109.09
1054.33
1169.89
1189.63
1069.62
939.1
909.17
1014.22
1154.29
1393.52
1396.23
1133.28
1142.2
779.29
385.91
343.24
354.39
347.7
357.25
450.23
694.93
1127.96
1098.51
963.51
1024
1076.54
1194.03
1166.33
1018.91
939.31
945.04
929.91
1154.55
1285.58
1382.85
1235.43
1076.54
860.66
397.44
357.32
314.32
341.08
343.3
445.85
695.05
1117.81
1032.78
1017.81
1130.87
1131.66
1074.82
1107.62
1029.28
911.29
882.78
901.89
1225.45
1434.68
1424.17
1299.33
1010.81
787.72
454.01
425.71
362.44
335.74
370.71
389.15
451.78
701.04
1012.62
1239.94
1329.6
1396.84
1359.8
1358.21
1300.51
1192.25
1117.54
1300.51
1478.39
1480.3
1490
1192.25
891.01
707.72
463.44
445.18
381.74
374.03
349.79
332.47
353.25
405.36
571.43
848.49
1262.35
1524.14
1605.68
1651.96
1204.89
1173.57
969.86
940.43
991.75
1134.68
1271.95
1114.69
947.04
708.39
393.71
353.89
311.05
301.02
346.89
468.25
673.7
1055.95
1065.98
1115.51
1067.1
1120.93
1170.62
1107.87
1070.28
930.28
918.66
949.08
1213.94
1353.78
1424.49
1261.4
1065.98
796.02
370.77
329.36
351.18
341.14
353.89
410.26
731.02
1086.98
1098.92
1126.32
1077.74
1120.9
1158.65
1178.56
1070.26
902.07
874.04
892.68
1213.91
1380.82
1355.98
1248.63
1197.83
828.49
378.38
336.34
324.4
357.84
353.86
423.61
723.8
1045.49
1087.85
1072.09
1077.66
1076.87
1242.17
1119.55
1090.56
845.63
882.9
948.99
1272.75
1367.18
1410.66
1324.98
1098.84
812.19
393.62
343.31
331.05
324.36
343.31
445.85
788.2
1035.02
1109.7
1061.13
1013.52
1186.6
1206.19
1225.46
978.33
883.11
882.79
939.48
1225.46
1380.55
1396.79
1133.74
1142.66
836.45
370.63
325.73
324.3
334.33
332.74
445.78
709.26
1065.88
1076.55
1104.25
1045.34
1175.42
1205.98
1154.56
1029.11
901.74
1007.45
939.31
1248.81
1285.59
1382.86
1222.7
1142.46
803.83
444.88
433.76
415.64
356.54
360.03
415.64
460.77
700.69
1012.1
1143.98
1276.8
1409.95
1445.86
1513.07
1286.97
1108.23
1281.57
1274.1
1344.65
1525.3
1489.23
1263.14
928.05
633.95
513.38
449.21
385.35
369.93
349.49
328.73
335.65
357.82
461.95
899.67
1350.45
1478.48
1667.22
1572.69
1257.97
1127.89
988.22
957.87
915.4
1026.76
1333.78
1159.66
1046.89
714.86
381.78
346.47
314.02
317.36
381.47
458.78
708.69
1013.32
1031.77
1092.54
1076.47
1174.46
1073.77
1212.48
997.73
929.17
890.83
910.4
1130.08
1419.76
1299.66
1348.97
1119.58
835.63
408.36
349.84
330.6
313.9
328.85
431.89
751.36
1095.63
1075.28
1059.7
1108.04
1097.22
1192.63
1153.2
1007.54
966.35
917.22
938.21
1176.73
1324.62
1367.55
1233.98
1097.22
802.88
385.3
311.23
337.14
310.43
349.69
431.71
693.82
1115.84
1118.7
1113.3
1054.33
1096.77
1156.37
1223.29
1027.46
909.68
952.44
919.06
1188
1432.15
1476.34
1169.88
1107.73
834.97
396.56
353.03
330.31
333.64
353.03
427.06
714.95
1012.05
1107.22
1058.76
979.32
1129.14
1227.33
1163.94
1016.81
862.39
943.1
946.75
1246.23
1323.45
1380.01
1309.15
1085.29
850.79
373.49
352.84
310.13
363.48
321.4
417.95
721.72
1032.17
1128.56
1069.01
1085.21
1106.64
1167.15
1210.34
1006.13
899.42
924.82
890.05
1269.09
1282.27
1324.67
1257.66
1062.82
826.05
439.14
399.54
406.83
352.01
331.1
414.43
427.26
705.77
1050.33
1188.16
1377
1336.92
1427.22
1353.55
1270.38
1188.16
1172.32
1180.56
1355.45
1490.43
1542.55
1223.81
944.03
652.06
496.65
434.57
388.01
395.07
355.25
334.55
327.65
372.33
548.39
810.51
1168.26
1429.45
1552.04
1567.56
1348.24
1113.08
956.31
891.09
987.66
1055.39
1229.09
1121.55
1023.41
684.31
388.02
338.25
326.2
349.5
355.68
434.93
691.87
1019.97
1093.67
1077.82
1093.83
1159.29
1117.45
1149.46
1034.71
963.22
932
897.76
1219.84
1333.8
1363.13
1331.43
1017.11
856.87
364.93
331.04
362.56
325.97
351.94
452.36
719.88
1019.24
1016.39
1055.51
1135.5
1180.33
1176.05
1195.53
973.15
925.16
931.34
971.88
1090.04
